asset_preview,asset_name,relative_path,classification,label,q_code,mass,thumbnail_path
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A07_01/.thumbs/256x256/SM_FlatBox_A07_01_physics.usd.png,SM_FlatBox_A07_01_physics,Props/general/SM_FlatBox_A07_01/SM_FlatBox_A07_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/SM_FlatBox_A07_01/.thumbs/256x256/SM_FlatBox_A07_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A08_01/.thumbs/256x256/SM_FlatBox_A08_01_physics.usd.png,SM_FlatBox_A08_01_physics,Props/general/SM_FlatBox_A08_01/SM_FlatBox_A08_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.0,Props/general/SM_FlatBox_A08_01/.thumbs/256x256/SM_FlatBox_A08_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A09_01/.thumbs/256x256/SM_FlatBox_A09_01_physics.usd.png,SM_FlatBox_A09_01_physics,Props/general/SM_FlatBox_A09_01/SM_FlatBox_A09_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/SM_FlatBox_A09_01/.thumbs/256x256/SM_FlatBox_A09_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A10_01/.thumbs/256x256/SM_FlatBox_A10_01_physics.usd.png,SM_FlatBox_A10_01_physics,Props/general/SM_FlatBox_A10_01/SM_FlatBox_A10_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/SM_FlatBox_A10_01/.thumbs/256x256/SM_FlatBox_A10_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A12_01/.thumbs/256x256/SM_FlatBox_A12_01_physics.usd.png,SM_FlatBox_A12_01_physics,Props/general/SM_FlatBox_A12_01/SM_FlatBox_A12_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/SM_FlatBox_A12_01/.thumbs/256x256/SM_FlatBox_A12_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A13_01/.thumbs/256x256/SM_FlatBox_A13_01_physics.usd.png,SM_FlatBox_A13_01_physics,Props/general/SM_FlatBox_A13_01/SM_FlatBox_A13_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/SM_FlatBox_A13_01/.thumbs/256x256/SM_FlatBox_A13_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A14_01/.thumbs/256x256/SM_FlatBox_A14_01_physics.usd.png,SM_FlatBox_A14_01_physics,Props/general/SM_FlatBox_A14_01/SM_FlatBox_A14_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/SM_FlatBox_A14_01/.thumbs/256x256/SM_FlatBox_A14_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A15_01/.thumbs/256x256/SM_FlatBox_A15_01_physics.usd.png,SM_FlatBox_A15_01_physics,Props/general/SM_FlatBox_A15_01/SM_FlatBox_A15_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/SM_FlatBox_A15_01/.thumbs/256x256/SM_FlatBox_A15_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FlatBox_A16_01/.thumbs/256x256/SM_FlatBox_A16_01_physics.usd.png,SM_FlatBox_A16_01_physics,Props/general/SM_FlatBox_A16_01/SM_FlatBox_A16_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/SM_FlatBox_A16_01/.thumbs/256x256/SM_FlatBox_A16_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b09_brown_01/.thumbs/256x256/sm_flatbox_b09_brown_01_physics.usd.png,sm_flatbox_b09_brown_01_physics,Props/general/sm_flatbox_b09_brown_01/sm_flatbox_b09_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/sm_flatbox_b09_brown_01/.thumbs/256x256/sm_flatbox_b09_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b09_white_01/.thumbs/256x256/sm_flatbox_b09_white_01_physics.usd.png,sm_flatbox_b09_white_01_physics,Props/general/sm_flatbox_b09_white_01/sm_flatbox_b09_white_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.5,Props/general/sm_flatbox_b09_white_01/.thumbs/256x256/sm_flatbox_b09_white_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b10_brown_01/.thumbs/256x256/sm_flatbox_b10_brown_01_physics.usd.png,sm_flatbox_b10_brown_01_physics,Props/general/sm_flatbox_b10_brown_01/sm_flatbox_b10_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,5.0,Props/general/sm_flatbox_b10_brown_01/.thumbs/256x256/sm_flatbox_b10_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b10_white_01/.thumbs/256x256/sm_flatbox_b10_white_01_physics.usd.png,sm_flatbox_b10_white_01_physics,Props/general/sm_flatbox_b10_white_01/sm_flatbox_b10_white_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.5,Props/general/sm_flatbox_b10_white_01/.thumbs/256x256/sm_flatbox_b10_white_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b11_brown_01/.thumbs/256x256/sm_flatbox_b11_brown_01_physics.usd.png,sm_flatbox_b11_brown_01_physics,Props/general/sm_flatbox_b11_brown_01/sm_flatbox_b11_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_flatbox_b11_brown_01/.thumbs/256x256/sm_flatbox_b11_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b12_brown_01/.thumbs/256x256/sm_flatbox_b12_brown_01_physics.usd.png,sm_flatbox_b12_brown_01_physics,Props/general/sm_flatbox_b12_brown_01/sm_flatbox_b12_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_flatbox_b12_brown_01/.thumbs/256x256/sm_flatbox_b12_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b13_brown_01/.thumbs/256x256/sm_flatbox_b13_brown_01_physics.usd.png,sm_flatbox_b13_brown_01_physics,Props/general/sm_flatbox_b13_brown_01/sm_flatbox_b13_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,10.0,Props/general/sm_flatbox_b13_brown_01/.thumbs/256x256/sm_flatbox_b13_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b14_brown_01/.thumbs/256x256/sm_flatbox_b14_brown_01_physics.usd.png,sm_flatbox_b14_brown_01_physics,Props/general/sm_flatbox_b14_brown_01/sm_flatbox_b14_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/sm_flatbox_b14_brown_01/.thumbs/256x256/sm_flatbox_b14_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b14_white_01/.thumbs/256x256/sm_flatbox_b14_white_01_physics.usd.png,sm_flatbox_b14_white_01_physics,Props/general/sm_flatbox_b14_white_01/sm_flatbox_b14_white_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/sm_flatbox_b14_white_01/.thumbs/256x256/sm_flatbox_b14_white_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b15_brown_01/.thumbs/256x256/sm_flatbox_b15_brown_01_physics.usd.png,sm_flatbox_b15_brown_01_physics,Props/general/sm_flatbox_b15_brown_01/sm_flatbox_b15_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,5.0,Props/general/sm_flatbox_b15_brown_01/.thumbs/256x256/sm_flatbox_b15_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b16_brown_01/.thumbs/256x256/sm_flatbox_b16_brown_01_physics.usd.png,sm_flatbox_b16_brown_01_physics,Props/general/sm_flatbox_b16_brown_01/sm_flatbox_b16_brown_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/sm_flatbox_b16_brown_01/.thumbs/256x256/sm_flatbox_b16_brown_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_flatbox_b16_white_01/.thumbs/256x256/sm_flatbox_b16_white_01_physics.usd.png,sm_flatbox_b16_white_01_physics,Props/general/sm_flatbox_b16_white_01/sm_flatbox_b16_white_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_flatbox_b16_white_01/.thumbs/256x256/sm_flatbox_b16_white_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FloorSignMovable_A01_01/.thumbs/256x256/SM_FloorSignMovable_A01_01_physics.usd.png,SM_FloorSignMovable_A01_01_physics,Props/general/SM_FloorSignMovable_A01_01/SM_FloorSignMovable_A01_01_physics.usd,Prop general,Sign,Q3695082,5.0,Props/general/SM_FloorSignMovable_A01_01/.thumbs/256x256/SM_FloorSignMovable_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_FoldingStepLadder_A01_01/.thumbs/256x256/SM_FoldingStepLadder_A01_01_physics.usd.png,SM_FoldingStepLadder_A01_01_physics,Props/general/SM_FoldingStepLadder_A01_01/SM_FoldingStepLadder_A01_01_physics.usd,Prop general,Ladder,Q168639,10.0,Props/general/SM_FoldingStepLadder_A01_01/.thumbs/256x256/SM_FoldingStepLadder_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Forklift_A01_Blue_01/.thumbs/256x256/SM_Forklift_A01_Blue_01_physics.usd.png,SM_Forklift_A01_Blue_01_physics,Props/general/SM_Forklift_A01_Blue_01/SM_Forklift_A01_Blue_01_physics.usd,Prop general,Forklift,Q41577,2000.0,Props/general/SM_Forklift_A01_Blue_01/.thumbs/256x256/SM_Forklift_A01_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Forklift_A01_Orange_01/.thumbs/256x256/SM_Forklift_A01_Orange_01_physics.usd.png,SM_Forklift_A01_Orange_01_physics,Props/general/SM_Forklift_A01_Orange_01/SM_Forklift_A01_Orange_01_physics.usd,Prop general,Forklift,Q41577,2500.0,Props/general/SM_Forklift_A01_Orange_01/.thumbs/256x256/SM_Forklift_A01_Orange_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Forklift_B01_Red_01/.thumbs/256x256/SM_Forklift_B01_Red_01_physics.usd.png,SM_Forklift_B01_Red_01_physics,Props/general/SM_Forklift_B01_Red_01/SM_Forklift_B01_Red_01_physics.usd,Prop general,Forklift,Q41577,3000.0,Props/general/SM_Forklift_B01_Red_01/.thumbs/256x256/SM_Forklift_B01_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Forklift_C01_Blue_01/.thumbs/256x256/SM_Forklift_C01_Blue_01_physics.usd.png,SM_Forklift_C01_Blue_01_physics,Props/general/SM_Forklift_C01_Blue_01/SM_Forklift_C01_Blue_01_physics.usd,Prop general,Forklift,Q41577,2000.0,Props/general/SM_Forklift_C01_Blue_01/.thumbs/256x256/SM_Forklift_C01_Blue_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_Forklift_C01_Red_01/.thumbs/256x256/SM_Forklift_C01_Red_01_physics.usd.png,SM_Forklift_C01_Red_01_physics,Props/general/SM_Forklift_C01_Red_01/SM_Forklift_C01_Red_01_physics.usd,Prop general,Forklift,Q41577,3000.0,Props/general/SM_Forklift_C01_Red_01/.thumbs/256x256/SM_Forklift_C01_Red_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_GalvanizedSteelPallet_A01_SteelA_01/.thumbs/256x256/SM_GalvanizedSteelPallet_A01_SteelA_01_physics.usd.png,SM_GalvanizedSteelPallet_A01_SteelA_01_physics,Props/general/SM_GalvanizedSteelPallet_A01_SteelA_01/SM_GalvanizedSteelPallet_A01_SteelA_01_physics.usd,Prop general,Pallet,Q505996,30.0,Props/general/SM_GalvanizedSteelPallet_A01_SteelA_01/.thumbs/256x256/SM_GalvanizedSteelPallet_A01_SteelA_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_GripStepRollingLadder_A01_01/.thumbs/256x256/SM_GripStepRollingLadder_A01_01_physics.usd.png,SM_GripStepRollingLadder_A01_01_physics,Props/general/SM_GripStepRollingLadder_A01_01/SM_GripStepRollingLadder_A01_01_physics.usd,Prop general,Ladder,Q168639,20.0,Props/general/SM_GripStepRollingLadder_A01_01/.thumbs/256x256/SM_GripStepRollingLadder_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_GuardRail_A09_01/.thumbs/256x256/SM_GuardRail_A09_01_physics.usd.png,SM_GuardRail_A09_01_physics,Props/general/SM_GuardRail_A09_01/SM_GuardRail_A09_01_physics.usd,Prop general,Fence,Q148571,10.0,Props/general/SM_GuardRail_A09_01/.thumbs/256x256/SM_GuardRail_A09_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_HeavyDutyFiberglassStepLadder_A03_Default_01/.thumbs/256x256/SM_HeavyDutyFiberglassStepLadder_A03_Default_01_physics.usd.png,SM_HeavyDutyFiberglassStepLadder_A03_Default_01_physics,Props/general/SM_HeavyDutyFiberglassStepLadder_A03_Default_01/SM_HeavyDutyFiberglassStepLadder_A03_Default_01_physics.usd,Prop general,Ladder,Q168639,15.0,Props/general/SM_HeavyDutyFiberglassStepLadder_A03_Default_01/.thumbs/256x256/SM_HeavyDutyFiberglassStepLadder_A03_Default_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_HeavyDutyPackingTable_C01_01/.thumbs/256x256/SM_HeavyDutyPackingTable_C01_01_physics.usd.png,SM_HeavyDutyPackingTable_C01_01_physics,Props/general/SM_HeavyDutyPackingTable_C01_01/SM_HeavyDutyPackingTable_C01_01_physics.usd,Prop general,Table,Q14748,50.0,Props/general/SM_HeavyDutyPackingTable_C01_01/.thumbs/256x256/SM_HeavyDutyPackingTable_C01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_HeavyDutyPackingTable_C02_01/.thumbs/256x256/SM_HeavyDutyPackingTable_C02_01_physics.usd.png,SM_HeavyDutyPackingTable_C02_01_physics,Props/general/SM_HeavyDutyPackingTable_C02_01/SM_HeavyDutyPackingTable_C02_01_physics.usd,Prop general,Table,Q14748,50.0,Props/general/SM_HeavyDutyPackingTable_C02_01/.thumbs/256x256/SM_HeavyDutyPackingTable_C02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_HeavyDutyPalletTruck_A01_01/.thumbs/256x256/SM_HeavyDutyPalletTruck_A01_01_physics.usd.png,SM_HeavyDutyPalletTruck_A01_01_physics,Props/general/SM_HeavyDutyPalletTruck_A01_01/SM_HeavyDutyPalletTruck_A01_01_physics.usd,Prop general,Pallet Truck,Q830071,150.0,Props/general/SM_HeavyDutyPalletTruck_A01_01/.thumbs/256x256/SM_HeavyDutyPalletTruck_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_HygienePallet_A03_01/.thumbs/256x256/SM_HygienePallet_A03_01_physics.usd.png,SM_HygienePallet_A03_01_physics,Props/general/SM_HygienePallet_A03_01/SM_HygienePallet_A03_01_physics.usd,Prop general,Pallet,Q505996,10.0,Props/general/SM_HygienePallet_A03_01/.thumbs/256x256/SM_HygienePallet_A03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_IBCTankHeater_A01_01/.thumbs/256x256/SM_IBCTankHeater_A01_01_physics.usd.png,SM_IBCTankHeater_A01_01_physics,Props/general/SM_IBCTankHeater_A01_01/SM_IBCTankHeater_A01_01_physics.usd,Prop general,Heater,Q3588251,15.0,Props/general/SM_IBCTankHeater_A01_01/.thumbs/256x256/SM_IBCTankHeater_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_IBCTank_A02_01/.thumbs/256x256/SM_IBCTank_A02_01_physics.usd.png,SM_IBCTank_A02_01_physics,Props/general/SM_IBCTank_A02_01/SM_IBCTank_A02_01_physics.usd,Prop general,Water Tank,Q6501028,500.0,Props/general/SM_IBCTank_A02_01/.thumbs/256x256/SM_IBCTank_A02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_keyboard_a01_01/.thumbs/256x256/sm_keyboard_a01_01_physics.usd.png,sm_keyboard_a01_01_physics,Props/general/sm_keyboard_a01_01/sm_keyboard_a01_01_physics.usd,Prop general,Keyboard,Q250,0.5,Props/general/sm_keyboard_a01_01/.thumbs/256x256/sm_keyboard_a01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_largecardboardboxe_a02_01/.thumbs/256x256/sm_largecardboardboxe_a02_01_physics.usd.png,sm_largecardboardboxe_a02_01_physics,Props/general/sm_largecardboardboxe_a02_01/sm_largecardboardboxe_a02_01_physics.usd,Prop general,Cardboard Box,Q1395006,30.0,Props/general/sm_largecardboardboxe_a02_01/.thumbs/256x256/sm_largecardboardboxe_a02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_largecardboardboxe_a03_01/.thumbs/256x256/sm_largecardboardboxe_a03_01_physics.usd.png,sm_largecardboardboxe_a03_01_physics,Props/general/sm_largecardboardboxe_a03_01/sm_largecardboardboxe_a03_01_physics.usd,Prop general,Cardboard Box,Q1395006,50.0,Props/general/sm_largecardboardboxe_a03_01/.thumbs/256x256/sm_largecardboardboxe_a03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_largecardboardboxe_b01_01/.thumbs/256x256/sm_largecardboardboxe_b01_01_physics.usd.png,sm_largecardboardboxe_b01_01_physics,Props/general/sm_largecardboardboxe_b01_01/sm_largecardboardboxe_b01_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_largecardboardboxe_b01_01/.thumbs/256x256/sm_largecardboardboxe_b01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_largecardboardboxe_b02_01/.thumbs/256x256/sm_largecardboardboxe_b02_01_physics.usd.png,sm_largecardboardboxe_b02_01_physics,Props/general/sm_largecardboardboxe_b02_01/sm_largecardboardboxe_b02_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.0,Props/general/sm_largecardboardboxe_b02_01/.thumbs/256x256/sm_largecardboardboxe_b02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A01_01/.thumbs/256x256/SM_LongBox_A01_01_physics.usd.png,SM_LongBox_A01_01_physics,Props/general/SM_LongBox_A01_01/SM_LongBox_A01_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/SM_LongBox_A01_01/.thumbs/256x256/SM_LongBox_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A02_01/.thumbs/256x256/SM_LongBox_A02_01_physics.usd.png,SM_LongBox_A02_01_physics,Props/general/SM_LongBox_A02_01/SM_LongBox_A02_01_physics.usd,Prop general,Cardboard Box,Q1395006,5.0,Props/general/SM_LongBox_A02_01/.thumbs/256x256/SM_LongBox_A02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A03_01/.thumbs/256x256/SM_LongBox_A03_01_physics.usd.png,SM_LongBox_A03_01_physics,Props/general/SM_LongBox_A03_01/SM_LongBox_A03_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/SM_LongBox_A03_01/.thumbs/256x256/SM_LongBox_A03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A05_01/.thumbs/256x256/SM_LongBox_A05_01_physics.usd.png,SM_LongBox_A05_01_physics,Props/general/SM_LongBox_A05_01/SM_LongBox_A05_01_physics.usd,Prop general,Cardboard Box,Q1395006,2.5,Props/general/SM_LongBox_A05_01/.thumbs/256x256/SM_LongBox_A05_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A08_01/.thumbs/256x256/SM_LongBox_A08_01_physics.usd.png,SM_LongBox_A08_01_physics,Props/general/SM_LongBox_A08_01/SM_LongBox_A08_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/SM_LongBox_A08_01/.thumbs/256x256/SM_LongBox_A08_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A10_01/.thumbs/256x256/SM_LongBox_A10_01_physics.usd.png,SM_LongBox_A10_01_physics,Props/general/SM_LongBox_A10_01/SM_LongBox_A10_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/SM_LongBox_A10_01/.thumbs/256x256/SM_LongBox_A10_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A11_01/.thumbs/256x256/SM_LongBox_A11_01_physics.usd.png,SM_LongBox_A11_01_physics,Props/general/SM_LongBox_A11_01/SM_LongBox_A11_01_physics.usd,Prop general,Cardboard Box,Q1395006,1.5,Props/general/SM_LongBox_A11_01/.thumbs/256x256/SM_LongBox_A11_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LongBox_A12_01/.thumbs/256x256/SM_LongBox_A12_01_physics.usd.png,SM_LongBox_A12_01_physics,Props/general/SM_LongBox_A12_01/SM_LongBox_A12_01_physics.usd,Prop general,Cardboard Box,Q1395006,0.5,Props/general/SM_LongBox_A12_01/.thumbs/256x256/SM_LongBox_A12_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_LowProfilePalletTruck_A01_01/.thumbs/256x256/SM_LowProfilePalletTruck_A01_01_physics.usd.png,SM_LowProfilePalletTruck_A01_01_physics,Props/general/SM_LowProfilePalletTruck_A01_01/SM_LowProfilePalletTruck_A01_01_physics.usd,Prop general,Pallet Truck,Q830071,150.0,Props/general/SM_LowProfilePalletTruck_A01_01/.thumbs/256x256/SM_LowProfilePalletTruck_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_MachineGuard_A01_01/.thumbs/256x256/SM_MachineGuard_A01_01_physics.usd.png,SM_MachineGuard_A01_01_physics,Props/general/SM_MachineGuard_A01_01/SM_MachineGuard_A01_01_physics.usd,Prop general,Guard Rail,Q3095365,2.5,Props/general/SM_MachineGuard_A01_01/.thumbs/256x256/SM_MachineGuard_A01_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_MachineGuard_A02_01/.thumbs/256x256/SM_MachineGuard_A02_01_physics.usd.png,SM_MachineGuard_A02_01_physics,Props/general/SM_MachineGuard_A02_01/SM_MachineGuard_A02_01_physics.usd,Prop general,Guard Rail,Q3095365,5.0,Props/general/SM_MachineGuard_A02_01/.thumbs/256x256/SM_MachineGuard_A02_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_metalprofile_b06_01/.thumbs/256x256/sm_metalprofile_b06_01_physics.usd.png,sm_metalprofile_b06_01_physics,Props/general/sm_metalprofile_b06_01/sm_metalprofile_b06_01_physics.usd,Prop general,Pipe,Q41551,50.0,Props/general/sm_metalprofile_b06_01/.thumbs/256x256/sm_metalprofile_b06_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_metalprofile_b08_01/.thumbs/256x256/sm_metalprofile_b08_01_physics.usd.png,sm_metalprofile_b08_01_physics,Props/general/sm_metalprofile_b08_01/sm_metalprofile_b08_01_physics.usd,Prop general,Pipe,Q41551,500.0,Props/general/sm_metalprofile_b08_01/.thumbs/256x256/sm_metalprofile_b08_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/sm_metalprofile_b09_01/.thumbs/256x256/sm_metalprofile_b09_01_physics.usd.png,sm_metalprofile_b09_01_physics,Props/general/sm_metalprofile_b09_01/sm_metalprofile_b09_01_physics.usd,Prop general,Pipe,Q41551,50.0,Props/general/sm_metalprofile_b09_01/.thumbs/256x256/sm_metalprofile_b09_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_MetalStainlessTable_A03_01/.thumbs/256x256/SM_MetalStainlessTable_A03_01_physics.usd.png,SM_MetalStainlessTable_A03_01_physics,Props/general/SM_MetalStainlessTable_A03_01/SM_MetalStainlessTable_A03_01_physics.usd,Prop general,Table,Q14748,15.0,Props/general/SM_MetalStainlessTable_A03_01/.thumbs/256x256/SM_MetalStainlessTable_A03_01_physics.usd.png
https://huggingface.co/datasets/nvidia/physicalai-simready-warehouse-01/resolve/main/Props/general/SM_MobileShutOffSystem_A01_01/.thumbs/256x256/SM_MobileShutOffSystem_A01_01_physics.usd.png,SM_MobileShutOffSystem_A01_01_physics,Props/general/SM_MobileShutOffSystem_A01_01/SM_MobileShutOffSystem_A01_01_physics.usd,Prop general,Guard Rail,Q3095365,5.0,Props/general/SM_MobileShutOffSystem_A01_01/.thumbs/256x256/SM_MobileShutOffSystem_A01_01_physics.usd.png
